# Event Database of Frequency Peaks
#SHOT: 159243 TIME: 351.023
17.5781, 83.9844, 47.3633, 218.2617, 1.9531, 90.8203, 14.1602, 77.6367, 188.9648, 211.4258, 204.5898, 195.8008, 23.4375, 144.5313, 86.4258, 20.5078, 72.2656, 64.4531, 80.5664, 75.6836
#SHOT: 159243 TIME: 381.743
90.8203, 218.2617, 138.1836, 202.6367, 13.6719, 204.5898, 211.4258, 188.9648, 20.5078, 195.8008, 1.9531, 86.9141, 19.5313, 144.5313, 85.9375, 22.9492, 64.4531, 72.2656, 76.1719, 80.5664
#SHOT: 159243 TIME: 382.255
218.2617, 56.1523, 4.8828, 188.9648, 202.6367, 13.6719, 204.5898, 211.4258, 1.9531, 78.6133, 23.4375, 195.8008, 144.043, 87.4023, 19.5313, 85.4492, 72.2656, 64.4531, 76.1719, 80.5664
#SHOT: 159243 TIME: 382.767
5.3711, 56.1523, 202.6367, 13.6719, 188.9648, 3.418, 211.4258, 204.5898, 19.043, 143.5547, 78.6133, 195.8008, 22.4609, 87.4023, 20.9961, 85.4492, 71.7773, 76.1719, 80.5664, 64.4531
#SHOT: 159243 TIME: 383.279
49.3164, 238.7695, 19.043, 42.9688, 211.4258, 202.6367, 204.5898, 3.418, 20.9961, 188.9648, 143.5547, 195.8008, 137.207, 85.4492, 87.4023, 71.7773, 21.9727, 75.6836, 80.0781, 64.4531
#SHOT: 159243 TIME: 383.791
245.6055, 32.7148, 188.9648, 202.6367, 5.3711, 238.7695, 211.4258, 204.5898, 195.8008, 20.5078, 143.5547, 23.4375, 87.4023, 137.207, 85.4492, 71.7773, 75.6836, 64.9414, 21.9727, 80.5664
#SHOT: 159243 TIME: 384.303
238.7695, 5.3711, 190.918, 218.2617, 209.9609, 204.5898, 87.4023, 12.6953, 195.8008, 211.4258, 23.4375, 143.5547, 137.207, 21.9727, 20.0195, 84.4727, 71.7773, 64.9414, 75.6836, 80.5664
#SHOT: 159243 TIME: 384.815
202.6367, 206.543, 175.293, 190.918, 22.4609, 188.9648, 218.2617, 204.5898, 87.8906, 195.8008, 211.4258, 1.9531, 20.5078, 84.4727, 136.7188, 71.2891, 142.5781, 65.4297, 80.5664, 75.6836
#SHOT: 159243 TIME: 385.327
156.7383, 78.6133, 175.293, 202.6367, 218.2617, 204.5898, 87.8906, 188.9648, 21.9727, 13.6719, 211.4258, 195.8008, 84.9609, 137.207, 71.2891, 143.0664, 20.5078, 80.5664, 65.4297, 75.6836
#SHOT: 159243 TIME: 385.839
175.293, 83.9844, 184.082, 218.2617, 202.6367, 188.9648, 204.5898, 13.6719, 211.4258, 22.9492, 195.8008, 87.4023, 137.207, 20.9961, 71.7773, 85.4492, 143.0664, 80.5664, 65.4297, 75.6836
#SHOT: 159243 TIME: 386.351
184.082, 83.9844, 14.1602, 86.9141, 137.207, 24.4141, 69.8242, 3.418, 202.6367, 211.4258, 195.8008, 204.5898, 22.4609, 85.4492, 143.0664, 71.7773, 20.9961, 65.4297, 80.5664, 75.6836
